t,R,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,C,Sr
1999.0,0.28612698942510556,2.0467316650352958e-26,-3.498116471001285e-73,7772689733.552697,22735795734.050514,2.640839774222744e-25,3.9072824264457703e-50,1.657982316574731e-73,7.073951131376523e-84,-1.247333831874131e-90,6.68812993962317e-95,28901413366.80723,6332908400.455102
1999.0,0.286127094323994,3.405383565058334e-28,1.3345229086741243e-75,7764487073.842246,23557889360.446507,2.6399401984980524e-25,3.8995167955496137e-50,8.021659601614191e-73,2.575816863081324e-84,4.1118145629225056e-91,-1.0916053839844384e-98,28901764400.431877,6495689402.061204
1999.0,0.28612726876360545,-4.610123865714594e-23,3.2643690357327995e-90,7756052828.097535,24401129389.672047,2.639042922117501e-25,3.8857951980880294e-50,3.001854227534114e-74,1.0780393409692142e-85,-5.54606930909988e-94,5.722166812704946e-95,28902260128.405933,6662654524.581163
1999.0,0.2861274687516444,-1.0855842062950849e-17,-8.985194355932189e-93,7747375037.312601,25266071055.527573,2.638167725072601e-25,3.868809788850366e-50,4.007275084275906e-74,-2.5133331950786654e-86,-1.5682600949858393e-94,2.0924307928408186e-97,28902762255.090927,6833911316.608762
1999.0,0.2861276335495877,-2.1515807385292669e-44,-4.504254401948812e-85,7738449027.255643,26153277623.356277,2.637369463072311e-25,3.857475656735185e-50,7.853700305027162e-75,-4.9054857139898585e-88,2.497331672343215e-96,-9.884470951954763e-105,28903095130.406105,7009570091.165632
1999.0,0.2861277040148895,1.3863482173381932e-27,-4.2432920635553505e-94,7729278401.001534,27063317605.80153,2.6366292244240594e-25,3.8518230148671573e-50,5.42660706832756e-75,2.088094612568753e-89,-1.2465362704051416e-96,3.841167391396759e-100,28903099424.66141,7189743996.757907
1999.0,0.28612763873420277,-1.0898593568838681e-18,-6.631786715785693e-65,7719873375.464208,27996764974.545033,2.6358982209228008e-25,3.8431992557759974e-50,5.950847820391517e-75,-1.482479084579359e-89,2.2293960202247096e-101,-4.396236894028192e-108,28902677532.21429,7374549090.259562
1999.0,0.2861274249376546,6.4646949379005385e-80,1.7199780721994077e-103,7710247487.690602,28954201613.917774,2.6352201732892503e-25,3.8376542474146135e-50,6.174075410874287e-75,-7.613564177255307e-91,-7.63456959294783e-100,1.9874914706971239e-106,28901823918.431946,7564104411.66913
1999.0,0.28612708391549996,-1.69725284505731e-24,-7.928930966997088e-51,7700412442.3012495,29936222410.023186,2.634562314270036e-25,3.83222646002229e-50,6.009264306728998e-75,3.84786833686603e-92,-2.145548153844404e-100,2.2655274844153904e-106,28900636290.369358,7758532060.787844
1999.0,0.2861266653916862,9.684406577087423e-122,-3.594523175975775e-77,7690375456.128886,30943438881.153717,2.633943274583968e-25,3.828795845286553e-50,5.990774913031365e-75,1.7744017375604293e-93,-6.0857975419081596e-102,2.436611108389184e-108,28899301051.521954,7957957275.868697
1999.0,0.28612623849378266,6.324586626010515e-31,5.345437529360389e-39,7680135081.308781,31976485116.95153,2.633343442528847e-25,3.8250620900153335e-50,5.862544294722898e-75,2.3083470809392176e-94,1.8527274582676e-108,-1.0347446913440883e-113,28898059329.39677,8162508514.287237
1999.0,0.28612587974603654,1.561052176189662e-36,-7.92188928686295e-113,7669680669.217094,33036020160.46861,2.6327820751451555e-25,3.822908180496302e-50,5.829474973700454e-75,1.463443463950784e-94,7.505217779915502e-105,2.3693980501141342e-110,28897171168.596935,8372317535.285916
1999.0,0.28612565988501,3.253823921303531e-128,1.784380029595523e-84,7658992354.694321,34122730585.97302,2.63223231997284e-25,3.820015893753179e-50,5.775493446736392e-75,-2.0145249389205108e-95,1.0729453183931948e-105,-1.105991652958806e-114,28896862088.96339,8587519484.84518
1999.0,0.28612562586627033,1.1889509080508835e-26,-6.220617510205785e-115,7648042634.099849,35237330121.79781,2.6317112820953463e-25,3.8174357807388847e-50,5.725334998478725e-75,-4.709156132374342e-97,3.364970658173052e-108,-4.3607304506087975e-113,28897303944.565727,8808252982.736063
1999.0,0.28612581411568,-1.8290463668302108e-87,-8.3415191031865105e-109,7636799548.685458,36380558391.00167,2.631212494405544e-25,3.8153473622209938e-50,5.690269109064846e-75,2.411170177607379e-97,1.0557440738002801e-108,5.732254929651241e-114,28898577984.13838,9034660211.810534
1999.0,0.28612622543558847,-1.5150693877161915e-32,2.2915594096719243e-102,7625229396.630133,37553178865.45524,2.6307355816772664e-25,3.8136478236619754e-50,5.668305107151441e-75,8.083044257726617e-98,-3.702924010727554e-111,9.35974985176181e-121,28900669646.235256,9266887009.586954
1999.0,0.28612683658604726,2.9304334682796076e-159,-5.293932223370804e-130,7613300014.22808,38755976173.5935,2.630278438695087e-25,3.811771705754856e-50,5.6339643039336755e-75,9.432492095280306e-99,4.33256156096373e-111,-2.043152072215312e-117,28903465578.14938,9505082962.189512
1999.0,0.2861276052056237,-1.928572002342605e-18,-2.5720074762261706e-92,7600983709.266563,39989752535.13585,2.6298450971637023e-25,3.810781174774089e-50,5.627048059611503e-75,8.990434887295082e-99,-3.8028556287353844e-112,1.5104476462111423e-125,28906781477.722332,9749401500.702261
1999.0,0.2861284714374583,-3.312210633985128e-86,-6.385741447203289e-118,7588259424.214678,41255325935.78991,2.629424559363536e-25,3.8091673975300273e-50,5.598987122956456e-75,1.2248358070349024e-99,-1.8695981869368086e-113,-2.558713316539097e-119,28910365999.88491,10000000000.0
