,genus,phyla,num_isolates,bp,NumContigs,mT1,rT1,sT1,rmT1,mT2,rT2,rmT2,mT3,rT3,rmT3,T4,T2G,pr,prm,rmT?,pT2G,T2G_posthoc,rmTotal,bp_std,NumContigs_std,mT1_std,rT1_std,sT1_std,rmT1_std,mT2_std,rT2_std,rmT2_std,mT3_std,rT3_std,rmT3_std,T4_std,T2G_std,pr_std,prm_std,rmT?_std,pT2G_std,T2G_posthoc_std,rmTotal_std
54,Kocuria,Actinobacteria,60,3007831.338983051,93.67796610169492,0.8333333333333334,1.1833333333333333,0.5333333333333333,0.05,2.216666666666667,1.3333333333333333,0.35,0.35,1.4,0.3333333333333333,0.5,0.18333333333333332,0.0,0.0,0.0,0.13333333333333333,0.1,1.5166666666666666,585282.3892748669,123.15107636389152,0.9236381026315275,1.0655096125625885,0.72408133887757,0.21978417765108266,1.2634586196689699,1.0523044392039604,0.5469483909592213,0.5469483909592214,0.5880159112340472,0.50979113924206,0.7010887416930995,0.43146053364171744,0.0,0.0,0.0,0.3428033318008817,0.3025316904537663,1.033205751190819
55,Enteroscipio,Actinobacteria,1,2826736.0,43.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Sulfurihydrogenibium,Aquificae,4,1671263.3333333333,76.66666666666667,0.75,0.5,1.75,0.0,4.75,1.5,0.75,0.25,0.5,0.25,1.75,0.0,0.0,0.0,0.0,1.75,1.75,4.5,154246.84486346337,131.05851110604505,0.9574271077563381,0.5773502691896257,1.2583057392117916,0.0,2.9860788111948193,1.7320508075688772,1.5,0.5,0.5773502691896257,0.5,0.9574271077563381,0.0,0.0,0.0,0.0,0.5,0.5,2.3804761428476167
57,Methylosinus,Proteobacteria,8,4838991.25,70.0,1.25,1.375,0.75,0.0,9.125,1.75,0.75,0.0,0.875,0.0,1.375,0.625,0.0,0.0,0.0,0.875,0.75,3.5,449528.8687995625,114.06138698087096,0.8864052604279183,0.7440238091428449,0.4629100498862757,0.0,2.2320714274285347,0.7071067811865476,0.4629100498862757,0.0,0.6408699444616557,0.0,1.0606601717798212,0.7440238091428449,0.0,0.0,0.0,1.246423454758225,1.164964745021435,1.6035674514745464
58,Lonsdalea,Proteobacteria,36,3774995.722222222,123.63888888888889,0.9166666666666666,0.9444444444444444,0.8888888888888888,0.0,3.1666666666666665,1.5555555555555556,0.19444444444444445,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.5,0.027777777777777776,0.0,0.0,0.027777777777777776,0.25,0.027777777777777776,1.4166666666666667,90536.01395675524,63.533636885298925,0.3683941988065038,0.3333333333333331,0.31872762915583835,0.0,1.5583874449479589,0.9085135251589961,0.4013864859597431,0.48713610757321946,0.48713610757321946,0.48713610757321946,0.7367883976130072,0.16666666666666652,0.0,0.0,0.16666666666666652,0.43915503282683993,0.16666666666666652,0.9673232581274399
59,Ignatzschineria,Proteobacteria,9,2482344.5555555555,32.111111111111114,0.7777777777777778,1.5555555555555556,1.8888888888888888,0.2222222222222222,1.5555555555555556,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.5555555555555556,0.1111111111111111,2.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,3.2222222222222223,21826.253555701627,10.276726672978663,1.3017082793177759,1.2360330811826106,1.7638342073763937,0.44095855184409843,0.881917103688197,0.6009252125773316,0.5,0.44095855184409843,0.7264831572567789,0.33333333333333337,0.5,0.0,0.0,0.0,0.0,0.44095855184409843,0.44095855184409843,0.8333333333333334
60,Hartmannibacter,Proteobacteria,1,5449775.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Ruminobacter,Proteobacteria,2,2838365.0,120.0,1.5,1.5,3.5,0.0,6.0,2.5,0.5,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,32956.832857542606,4.242640687119285,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,1.4142135623730951,0.7071067811865476,0.7071067811865476,0.0,1.4142135623730951,0.7071067811865476,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,1.4142135623730951
62,Pontibacter,Bacteroidetes,19,4935606.2105263155,38.526315789473685,1.5263157894736843,2.736842105263158,1.4736842105263157,0.21052631578947367,2.210526315789474,1.368421052631579,0.15789473684210525,0.3157894736842105,0.5263157894736842,0.3157894736842105,1.263157894736842,0.21052631578947367,0.0,0.0,0.0,1.0526315789473684,0.9473684210526315,3.1052631578947367,646616.4963780119,61.720128556297155,0.8411910241920599,0.8056815791722832,0.8411910241920599,0.5353033790313105,1.436776769501831,1.1160708020048367,0.37463432463267754,0.5823927253578186,0.772328445721233,0.5823927253578186,1.097578408394179,0.41885390829169555,0.0,0.0,0.0,0.7050361858740393,0.6212607441973954,1.629408101193166
63,Fervidicella,Firmicutes,1,2892465.0,164.0,2.0,2.0,2.0,1.0,10.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Zhizhongheella,Proteobacteria,1,3643199.0,33.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Cognatiyoonia,Proteobacteria,2,3452860.5,10.0,0.5,0.5,0.5,0.0,2.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276295.6107876128,8.48528137423857,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Thermomonas,Proteobacteria,3,2728174.6666666665,54.666666666666664,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,1.3333333333333333,0.0,1.3333333333333333,2.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,4.666666666666667,372788.61849087256,29.091808698211484,0.5773502691896258,0.5773502691896257,0.5773502691896258,0.0,2.8867513459481287,1.1547005383792517,0.0,0.5773502691896257,1.0,0.5773502691896257,0.5773502691896257,0.5773502691896258,0.0,0.0,0.0,1.1547005383792517,1.1547005383792517,1.1547005383792517
67,Thiomicrospira,Proteobacteria,7,2390264.8333333335,23.166666666666668,2.0,1.8571428571428572,1.7142857142857142,1.0,1.7142857142857142,0.8571428571428571,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.8571428571428571,0.5714285714285714,2.7142857142857144,404988.2497472817,38.97905420436297,1.0,0.6900655593423543,0.48795003647426666,0.5773502691896257,2.2146697055682827,0.8997354108424372,0.3779644730092273,0.7867957924694431,1.133893419027682,0.7867957924694431,0.5345224838248487,0.37796447300922725,0.0,0.0,0.0,1.0690449676496976,1.1338934190276817,2.3603873774083297
68,Deinococcus,Deinococcus-Thermus,49,3983021.6530612246,57.244897959183675,1.2448979591836735,1.5714285714285714,1.2244897959183674,0.2857142857142857,2.857142857142857,2.142857142857143,0.3469387755102041,0.14285714285714285,0.8367346938775511,0.14285714285714285,1.0816326530612246,0.2857142857142857,0.0,0.0,0.02040816326530612,1.0204081632653061,0.8979591836734694,3.061224489795918,762200.930859375,79.93917755921396,1.199489687410476,1.3070322617798436,1.2952687321306624,0.5773502691896254,2.637865298557403,1.9578900207451218,0.693752489730165,0.3535533905932737,0.7996597916069843,0.3535533905932737,1.1696996532920596,0.49999999999999983,0.0,0.0,0.14285714285714288,1.1084861282842644,1.0256075020685638,2.3310241245829606
69,Candidatus Thiodiazotropha,Proteobacteria,7,4515746.428571428,18.714285714285715,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,66511.96800290192,16.100872499280754,0.37796447300922725,0.37796447300922725,0.37796447300922725,0.37796447300922725,0.0,0.37796447300922725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37796447300922725,0.0,0.37796447300922725
70,Candidatus Accumulibacter,Proteobacteria,1,5306133.0,4.0,5.0,6.0,6.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,Pseudoscardovia,Actinobacteria,3,2318282.3333333335,26.666666666666668,1.0,2.0,4.0,0.0,1.6666666666666667,2.3333333333333335,1.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,2.6666666666666665,103264.61244944143,8.020806277010644,0.0,0.0,0.0,0.0,0.5773502691896257,0.5773502691896258,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896258,0.0,0.5773502691896258
72,Laribacter,Proteobacteria,3,3234636.0,14.0,2.0,2.0,1.3333333333333333,0.0,6.666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,166859.99668284785,22.516660498395403,2.6457513110645907,1.7320508075688772,1.5275252316519468,0.0,5.686240703077327,0.5773502691896258,0.0,0.0,0.0,0.0,0.5773502691896258,0.5773502691896258,0.0,0.0,0.0,0.5773502691896258,0.5773502691896258,1.0
73,Ignavigranum,Firmicutes,1,1958489.0,32.0,1.0,1.0,0.0,0.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Pseudomonas,Proteobacteria,7528,6326060.887204044,141.75552008512904,0.7671360255047821,0.8051275239107333,0.7001859723698194,0.17321997874601489,2.6008235919234854,0.6582093517534537,0.23645058448459086,0.15077045696068012,0.31827842720510097,0.15077045696068012,0.4613443145589798,0.05804994686503719,0.0,0.0,0.013416578108395324,0.25398512221041447,0.20018597236981933,1.2934378320935176,543987.4742244997,195.95819051848258,0.9586085979668004,0.946216907044585,0.9281565905178315,0.4085119879951719,1.8685895204755358,0.8483819391731586,0.4828833122951797,0.37061515176803395,0.5517469735184634,0.37061515176803395,0.706472495721463,0.23667692244865138,0.0,0.0,0.11620689392730657,0.5092971743902254,0.46411261930801295,1.1611713178517529
75,Filimonas,Bacteroidetes,3,7787681.666666667,24.0,0.3333333333333333,2.6666666666666665,0.0,0.0,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,25474.29536480515,20.952326839756964,0.5773502691896258,0.5773502691896258,0.0,0.0,1.7320508075688772,0.5773502691896258,0.0,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.0,0.0,0.0,0.0,0.5773502691896258,0.5773502691896258,0.5773502691896257
76,Zhouia,Bacteroidetes,2,3839983.0,24.0,1.5,2.5,1.5,0.0,2.5,0.5,0.5,0.0,0.5,0.0,2.5,0.0,0.0,0.0,0.5,0.0,0.0,3.5,73940.7418951149,9.899494936611665,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.0,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,2.1213203435596424
77,Actinobaculum,Actinobacteria,7,2224706.285714286,40.42857142857143,1.1428571428571428,1.1428571428571428,1.1428571428571428,0.0,3.4285714285714284,1.4285714285714286,0.14285714285714285,0.5714285714285714,1.5714285714285714,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,1.5714285714285714,136151.5516813455,27.597446396705756,0.6900655593423541,0.6900655593423541,0.6900655593423541,0.0,2.5727509827124,1.2724180205607036,0.37796447300922725,0.5345224838248488,0.5345224838248488,0.5345224838248488,0.4879500364742666,0.3779644730092273,0.0,0.0,0.4879500364742666,0.3779644730092273,0.3779644730092273,1.1338934190276817
78,Arsenophonus,Proteobacteria,5,2225227.0,65.8,0.4,1.0,0.8,0.2,6.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,1.0,1377601.9534733174,128.92905025633283,0.5477225575051662,1.224744871391589,0.8366600265340756,0.44721359549995804,5.431390245600108,0.0,0.0,0.0,0.447213595499958,0.0,0.8944271909999157,0.0,0.0,0.0,0.44721359549995804,0.0,0.0,1.4142135623730951
79,Algicola,Proteobacteria,1,4341282.0,37.0,1.0,1.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,Methylocapsa,Proteobacteria,3,4059993.0,38.0,0.6666666666666666,1.0,0.6666666666666666,0.0,2.6666666666666665,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,2.0,76861.95337096241,38.157568056677825,0.5773502691896258,1.0,0.5773502691896258,0.0,1.1547005383792515,1.1547005383792517,0.5773502691896258,0.5773502691896258,1.1547005383792517,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.0,0.0,0.0,1.1547005383792517,1.1547005383792517,1.0
81,Desmospora,Firmicutes,2,3793187.0,16.0,2.0,2.0,2.0,0.0,2.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,1.4142135623730951,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951
82,Dorea,Firmicutes,48,3288839.75,54.875,0.6875,0.8541666666666666,1.3333333333333333,0.041666666666666664,5.875,1.8333333333333333,0.875,0.10416666666666667,0.7083333333333334,0.10416666666666667,0.2708333333333333,0.1875,0.0,0.0,0.08333333333333333,0.3125,0.2708333333333333,1.8333333333333333,499972.41928187845,36.42808420915017,1.0550032771956763,1.1106751508790236,1.9821902063587127,0.20194093652345887,2.8704288359281196,1.3735082171923962,0.7329625110148482,0.3087092781885837,0.7706955502698021,0.3087092781885837,0.5355285054428421,0.4451272827768934,0.0,0.0,0.2793101938654642,0.511828179281273,0.44909286028962947,1.1361250555480111
83,Mesonia,Bacteroidetes,5,3080809.8,39.6,1.2,2.2,1.2,0.2,4.4,1.8,1.6,0.0,0.2,0.0,1.6,0.0,0.0,0.0,0.0,0.4,0.4,3.8,308209.20919271704,12.641202474448386,0.44721359549995804,0.44721359549995787,0.44721359549995804,0.44721359549995804,2.073644135332772,0.8366600265340756,0.8944271909999159,0.0,0.44721359549995804,0.0,1.51657508881031,0.0,0.0,0.0,0.0,0.5477225575051662,0.5477225575051662,3.0331501776206204
84,Citrobacter,Proteobacteria,255,5185490.243137255,88.51764705882353,1.1137254901960785,1.196078431372549,1.1098039215686275,0.3058823529411765,8.580392156862745,1.188235294117647,0.6823529411764706,0.16470588235294117,0.23137254901960785,0.1607843137254902,1.0666666666666667,0.011764705882352941,0.0,0.0,0.023529411764705882,0.18823529411764706,0.07450980392156863,2.3254901960784315,289319.1761109168,136.8349726010326,1.0266181020697507,1.0427780854796402,1.0212804418618027,0.5254963026106225,3.217876959902616,1.0404509657524716,0.6966471678812062,0.3820909780620885,0.4407805335663486,0.37860000674498495,0.9717803020130501,0.10803735651599562,0.0,0.0,0.15187572013907588,0.43000048472025787,0.26311514892992766,1.4280435293624283
85,Ahniella,Proteobacteria,1,6120935.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Hasllibacter,Proteobacteria,1,2784625.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Methylovorus,Proteobacteria,3,2789759.6666666665,8.666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.6666666666666667,334529.71154343424,11.590225767142474,0.5773502691896258,0.5773502691896258,0.5773502691896258,0.5773502691896258,1.1547005383792515,1.1547005383792517,1.1547005383792517,0.0,0.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,1.1547005383792517,0.5773502691896258,1.5275252316519468
88,Lagierella,Firmicutes,1,1832315.0,5.0,0.0,0.0,1.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Achromobacter,Proteobacteria,126,6558074.515873016,126.94444444444444,0.5555555555555556,0.5476190476190477,0.5079365079365079,0.15873015873015872,2.484126984126984,0.5317460317460317,0.12698412698412698,0.14285714285714285,0.3412698412698413,0.14285714285714285,1.2857142857142858,0.03968253968253968,0.0,0.0,0.007936507936507936,0.16666666666666666,0.16666666666666666,1.9285714285714286,376009.8072214762,224.42225577889752,0.5872724145478732,0.5879747322073342,0.5620822964090826,0.36688305303348984,2.1604967094966914,0.6891909220122725,0.33428435761493785,0.35132402626147236,0.5679816674886387,0.35132402626147236,0.7360124222554169,0.19599157740244436,0.0,0.0,0.0890870806374748,0.45166359162544906,0.45166359162544906,1.194511256898462
90,Thermohalobacter,Firmicutes,1,2763896.0,40.0,1.0,1.0,1.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Orbus,Proteobacteria,1,2357783.0,13.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Beutenbergia,Actinobacteria,1,4669183.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Tatlockia,Proteobacteria,9,3395299.3333333335,19.0,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.5555555555555556,3.3333333333333335,0.1111111111111111,0.0,0.0,0.8888888888888888,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,173097.6065887394,18.953891421024867,0.6666666666666667,0.6666666666666667,0.7817359599705717,0.5270462766947299,0.49999999999999994,0.3333333333333334,0.0,0.0,0.33333333333333337,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333334
94,Methanoculleus,Euryarchaeota,9,2558779.3333333335,48.111111111111114,1.3333333333333333,1.2222222222222223,1.3333333333333333,0.0,4.333333333333333,1.2222222222222223,0.6666666666666666,0.2222222222222222,0.5555555555555556,0.2222222222222222,2.111111111111111,0.5555555555555556,0.0,0.0,0.0,1.4444444444444444,0.8888888888888888,4.444444444444445,189976.0923938852,99.17590993336594,0.8660254037844386,0.6666666666666666,0.8660254037844386,0.0,1.4142135623730951,1.481365736219265,1.118033988749895,0.44095855184409843,0.7264831572567789,0.44095855184409843,0.7817359599705717,0.7264831572567789,0.0,0.0,0.0,1.130388330520878,1.0540925533894598,1.4240006242195886
95,Prolixibacter,Bacteroidetes,3,4935950.0,64.0,1.0,2.6666666666666665,1.0,0.0,3.6666666666666665,2.3333333333333335,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.0,2.3333333333333335,294133.7935566058,39.59797974644666,0.0,1.1547005383792515,0.0,0.0,1.1547005383792515,0.5773502691896258,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896258
96,Nereida,Proteobacteria,3,2871547.3333333335,58.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29101.340318503084,19.05255888325765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,Acetonema,Firmicutes,1,0.0,0.0,1.0,2.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Domibacillus,Firmicutes,12,3681714.5,52.75,0.8333333333333334,0.9166666666666666,0.75,0.25,2.1666666666666665,0.75,0.5,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,2.0833333333333335,417913.6637109066,29.64678428062339,0.7177405625652734,0.6685579234215216,0.7537783614444091,0.621581560508061,1.2673044646258476,0.9653072991634227,0.5222329678670935,0.0,0.0,0.0,1.337115846843043,0.0,0.0,0.0,0.2886751345948128,0.28867513459481287,0.28867513459481287,1.0836246694508316
99,Paenibacillus,Firmicutes,405,6432839.585,95.8175,0.6271604938271605,0.6765432098765433,0.7135802469135802,0.20493827160493827,2.6222222222222222,0.7975308641975308,0.30617283950617286,0.0962962962962963,0.3728395061728395,0.08395061728395062,1.7358024691358025,0.09382716049382717,0.0,0.0,0.007407407407407408,0.09876543209876543,0.0691358024691358,2.5012345679012347,1101499.1483666587,175.6665478508488,0.7357579014353203,0.7522691094970827,0.8599667686447007,0.4336984724345413,2.5070198473190204,0.8891501266286003,0.5359237604205024,0.3116724466028366,0.5859350540327045,0.2864328192291312,1.4680852891881029,0.30843973327452756,0.0,0.0,0.08585299688250506,0.29871582706103084,0.25399870161662524,1.7243519249788688
100,Necropsobacter,Proteobacteria,2,2509543.5,45.5,1.0,1.0,1.0,0.5,3.5,1.5,1.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,3.0,22830.35664417006,3.5355339059327378,1.4142135623730951,1.4142135623730951,1.4142135623730951,0.7071067811865476,2.1213203435596424,0.7071067811865476,1.4142135623730951,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0
101,Fusicatenibacter,Firmicutes,4,4814683.25,64.25,1.0,1.0,1.0,0.0,8.0,2.0,0.75,0.25,0.75,0.25,0.5,0.25,0.0,0.0,0.0,1.0,1.0,2.75,2077400.7169052027,17.858238061652855,0.816496580927726,0.816496580927726,0.816496580927726,0.0,4.242640687119285,0.816496580927726,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.0,1.1547005383792515,1.1547005383792515,0.9574271077563381
102,Palaeococcus,Euryarchaeota,2,2032900.5,12.0,1.5,2.5,1.5,0.5,3.0,0.5,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.0,0.5,0.0,2.5,245409.18658538436,15.556349186104045,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,1.4142135623730951,0.7071067811865476,0.0,0.0,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476,0.0,2.1213203435596424
103,Fervidobacterium,Thermotogae,7,2112116.0,19.571428571428573,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.14285714285714285,2.5714285714285716,1.0,0.5714285714285714,0.14285714285714285,1.1428571428571428,0.14285714285714285,1.5714285714285714,0.14285714285714285,0.0,0.0,0.0,1.0,1.0,3.5714285714285716,99397.58543680358,24.92560358919548,0.4879500364742666,0.6900655593423541,0.4879500364742666,0.3779644730092273,2.0701966780270626,0.816496580927726,0.5345224838248488,0.37796447300922725,0.8997354108424372,0.37796447300922725,1.2724180205607039,0.37796447300922725,0.0,0.0,0.0,0.5773502691896257,0.5773502691896257,1.618347187425374
104,Chromobacterium,Proteobacteria,54,4831146.444444444,107.14814814814815,0.9629629629629629,0.6481481481481481,0.6481481481481481,0.12962962962962962,2.925925925925926,0.46296296296296297,0.25925925925925924,0.16666666666666666,0.24074074074074073,0.16666666666666666,1.0,0.05555555555555555,0.0,0.0,0.0,0.12962962962962962,0.09259259259259259,1.7037037037037037,273268.1345121692,176.9681143230949,0.8000698781501092,0.6191109696430478,0.6191109696430479,0.33904952030452445,1.9891389229480334,0.664829754430381,0.48311822004069543,0.3761773969316393,0.5115712084624614,0.3761773969316393,0.9111469032188405,0.23121228232266403,0.0,0.0,0.0,0.3390495203045246,0.2925824198357192,1.1756913603080548
105,Mogibacterium,Firmicutes,4,1843333.0,19.0,0.5,1.0,1.75,0.0,5.5,1.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,38962.94161550605,21.55612828563299,0.5773502691896257,0.816496580927726,1.5,0.0,2.516611478423583,0.9574271077563381,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9574271077563381
106,Desulfitibacter,Firmicutes,1,0.0,0.0,2.0,2.0,3.0,0.0,9.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
